高一刚进班时，不做作业、迟交作业、上课情绪低落，下课狂奔乱跳找不着人影,2
作业爱做不做,2
九月开学的第一天，因坚持要买品牌手机遭拒，拒不上学,2
忧的是他的学习态度仍没有明显的好转,2
他自由、散漫，不爱学习，作业想不做就不做，学想不上就不上,2
作业完成不及时,2
作业开始马虎了，从字迹到正确率上都有所下降；默写开始在合格的边缘了，有时候甚至要二次默写。,2
一篇很简单的作业，别的孩子都做了，李通没做。,2
其学习习惯很差，或者说没有学习的意识，作业是经常不做，家长管了也没有用,2
作业的质量比较差，特别是书写很马虎。,2
行为散漫，个人行为习惯特别差，在七年级时就不想上学,2
课后，各科的书面作业只是应付了事，更谈不上自己自觉的巩固和全面的提高了。,2
上课讲话，作业不做，书包不带，上课吃口香糖，看课外书，带手机。,2
学习对他来说很无所谓，由于基础差，所以不管什么文化课他都不学，课上经常睡觉，但下了课后就像“猴子”了。,2
各科作业开始几乎不做，偶尔兴致上来看得起老师做一点，也不知所云,2
作业不做，连补做作业也觉得痛苦。错题很多，老师讲解让他订正，他无动于衷依然让错题“高高挂起”。,2
学习目的不明确，尤其缺乏积极向上的热情,2
无论是上课，还是作业都是只是勉力应付,2
经常不好好完成作业,2
这位学生，平时贪玩，学习懒，总是背不出书。,2
不仅上课讲话，而且作业也不写。,2
上课从不举手发言，所以我也没怎么注意到她。,2
淡化了潜心学习的积极性，抄作业、蒙骗过关是常有的事，学习落到了班级的最底层。,2
学习上兴趣不大，最主要是学习习惯差且比较懒惰，作业马虎潦草，常有抄袭现象,2
学习缺乏主动性。经常不能完成作业，不刻苦，缺乏毅力，没有钻研精神。,2
学习缺乏自觉性，老师布置的作业完不成，没有毅力克服学习上的困难,2
又借故不上学，致使基础打得不牢，学习成绩差，产生逆反心理，对学习厌烦,2
产生厌学情绪，以致害怕上学,2
成绩不好的学生、纪律差的学生,2
该生一直以来怕学、厌学，贪玩,2
上课总是无精打采，无所事事，懒得动脑动笔，不是没书、没教学案，就是没笔，作业怕做、不交。,2
以后再也不愿听课，不愿记笔记，拿起课本就烦，成绩越来越糟。,2
自从升入初二以后，我怎么没有以前那么爱学习了,2
进入初而后，该男同学弃学了，我暗猜她定会进步了，谁知恰恰相反，成绩直线下降，作业极其马虎，我有点奇怪但也并没采取什么措施。,2
缺乏学习兴趣和求知欲,2
作业不能完成，学习成绩差；自由散漫，贪图玩乐,2
加上学习态度不端正，学习基础差，对学习不感兴趣，怕苦畏难，导致了学习成绩差,2
学习上反应偏慢，兴趣又不大，最主要是学习习惯差且比较懒惰，作业马虎潦草，常有抄袭现象,2
早读迟到、上课捣乱、午休乱哄、无视管教、草草应付作业,2
徐某头脑聪明，不爱学习,2
自己喜欢的科目就学，不喜欢的就不学，学习往往没有三天的热情。学习态度极不端正,2
作业爱做不做,2
上课时一个字也听不进,2
他不吭声了，但仍执意退学，说要去打工挣钱，并转身就走,2
于是他渐渐地也开始对学习产生了强烈的厌烦情绪，最突出的表现是课堂上听课效率极其低下，作业随便应付,2
作业不做,2
我刚进班，组长立即汇报孙作业不做,2
不仅思想注意力不集中，男女同学关系处理不当，而且学习、工作明显消极，成绩退步了很多,2
不做作业，成绩很差,2
要么少做不做作业，要么作业很马虎,2
作业经常不做、不交，家校练习簿无人签名,2
他的作业几乎不做，语文作业只要是需要组织语言表达的题目，一概空载那里,2
作业要么不做，要做写的字实在令人不堪忍受，恨不得叫考古学家考古。,2
书写潦草，作业经常少做、瞎做、不做，随意性强,2
星期天的周末试卷除了写了一个名字外，其它一无所有，纵使做了也是做一半留一半，开天窗式的作业,2
在班上多次讲非常厌学，家长逼的紧，没有自己的空间,2
在家不服从家长管理，晚自习时间浪费很多，作业马虎，正确率低,2
作业经常不做、不交，家校练习簿无人签名,2
上课不集中，厌学，经常无故旷课打游戏,2
该女生没有按老师要求认真复习背诵讲义，而是找机会与同桌讲话，对老师的多次提醒无动于衷,2
作业马虎了事，有时不做，有时半夜还在网上，对待批评有很强的逆反心理等等,2
他爸爸就等在了办公室门外，焦急地告诉我，说孩子和他吵架了，以不上学来威胁家长,2
对学习缺乏兴趣，上课基本不听讲，作业几乎不交。,2
渐渐的也不想去学习了，作业都不完成了,2
但学习目的不明确，缺乏兴趣和求知欲，上课经常无精打采，甚至趴伏在桌上,2
作业怕做怕交，学习成绩与过去相比越来越差,2
作业也常常不写,2
课上课下反复强调不准抄袭，可他们仍然违反学校规定,2
这三个有两位是团员，不但没有阻止其他同学，反而加入抄袭作业,2
导致她对学习失去兴趣,2
顾上技能课吃东西，顾作业未交,2
平时经常抄袭他人作业。,2
偶尔作业不认真做,2
由于缺乏持之以恒的决心和勤奋刻苦的精神，成绩在班上一直平平。,2
听任课老师反映“解方超多次不交作业。”两周后关于他不写作业的报告频频传来,2
她在学校时上课精神萎靡不振，一旦回到家精神百倍一头扎进电脑中，做作业马虎了事,2
有一学生华，经常不好好完成作业,2
更不会主动去学习，也无法完成作业,2
就是作业经常不写，基本上每天都有老师问他要作业。,2
作业永远不做或少做,2
她只是上课不认真听课，从来不愿意做作业罢了,2
作业要么不做，要么抄袭,2
陈某的作业又没有做，我刚走进教室，还没来得及说话，就被课代表声音打断了,2
从不交作业，每天不是课任老师告状就是同学告状。,2
上课评讲试卷我发现A居然试卷都没有做,2
学习缺乏主动性。经常不能完成作业，不刻苦，缺乏毅力，上课没有精神。,2
学习缺乏自觉性，老师布置的作业完不成，没有毅力克服学习上的困难,2
作业经常不做,2
对于学习，他也表现得极其懒惰，该背的内容不会背，也不想背，默写从不订正,2
周末练习只做一半，还有大片空白就放在那,2
课堂上不再认真听讲，总是萎靡不振地趴在桌上，作业也总是迟迟不交，甚至不写,2
这从此后的文科作业情况可以看出来：不做或少做，看的或度的作业就糊,2
学习对他来说很无所谓，由于基础差导致初三学期中学习跟不上，所以不管什么文化课他都不学，每一节课没事就睡觉,2
不爱学习,2
作业经常不做,2
而接下来就是学习上出现问题，上课易开小差，作业失误增多、有时还传纸条。,2
作业经常不做,2
学习态度不端正,2
没有学习的兴趣,2
双休日作业几乎不做,2
学习上缺少毅力，浮躁马虎,2
课后作业马虎，甚至不做作业,2
学习目的不明确，缺乏兴趣和求知欲,2
作业不能认真完成,2
学习态度不端正，对学习不感兴趣,2
怕苦畏难，缺乏进取心，缺乏自觉性、自制力，久而久之导致了学习成绩较差,2
天天都不写作业,2
资质绝对是班级中的上等。可是成绩非常的一般般，甚至于只能算是中等偏下,2
平时的各科作业完成质量较差，经常随心所欲的繁衍了事，高兴了多做点，不愿意了很多是几个字马虎较差，甚至是大片的空白,2
文科的态度又差上很多倍，语文和英语的默写常常是不及格,2
他初一或是初二的时候几乎是不做作业，态度一直较差,2
作业有时少写或者不写，但总会编很多很多谎言欺骗老师,2
班级倒数1~2名，课上不认真听讲，作业不做、不认真。,2
每天上课也无精打采，作业更是龙飞凤舞,2
每天一进教师，就看到她趴在桌子上面，头发蒙在脸上，几乎看不到她整个人了,2
上课老是萎靡不振，作业不交，作文不写，书不读，课文不背，什么也不在乎,2
每天上课要么无精打采，在那发呆，要么在下面做小动作，影响别人学习，总之对学习没有任何兴趣,2
作业要么不做，即使做了，也是随便戳几个黑点，马虎了事，根本不认识,2
上课似听非听，作业爱做不做,2
上课时，他一个字也听不进,2
漫不经心地学着，她没尽力，否则会更好,2
考试时有时还先睡上一觉，然后把自己的试卷涂成一团,2
作业胡乱交差,2
作业字迹极其马虎,2
作业爱做不做,2
学习态度不够端正,2
作业也总是迟迟不交，甚至不写,2
学习成绩不如人意，学习态度让人揪心,2
小组活动游离在讨论之外，作业经常少做或不做，,2
马思维在学习上缺乏主动性和进取心，行为自觉性差，需要任课教师、班主任经常提醒才能认真上课,2
后来几天里学生都想我反映他在小学仗势欺人、爱打架、撒谎、不完成作业，可以说很多缺点他都具备了。,2
小学阶段就上课基本不听，作业基本不做，,2
他的作业和平时的测试、默写不断出现问题，直到第二个双休日，他作业一点也没写，就来到学校。,2
作业经常不做、不交,2
上课有时不专心听讲，成绩有所下降，没有真正起到班委的示范作用。,2
上课时常不遵守纪律，作业少做，文科更是懒得记忆，下课追逐打闹，周六更是他玩的日子。,2
在班里，有一个学生，平时表现不好，上课不认真，学习更是一塌糊涂,2
在我眼里，他一直都是无所事事，上课听讲常常走神，作业完成的也不认真,2
他从来不做英语家庭作业,2
我又在全班批评，采用集体教育的方法，可换来的是无所谓的态度和依旧空白的作业本。看到他不端正的学习态度，我怒其不争。,2
学习对他来说很无所谓，由于基础差导致学习跟不上，这学期不管什么课他都不学，每一节课没事就睡觉，但下了课后就“活蹦乱跳”了。,2
学习习惯和生活习惯差，作业不能及时完成，粗心大意，上课注意力不集中，小动作不断,2
他们明显和别的女孩不一样，很有个性，心思几乎不在学习上，各门课的成绩也非常不理想，上课的时候人在课堂心却游离于课堂之外，结成一帮小团伙。,2
经常上学迟到，作业经常不做、不交，家校练习簿无人签名，有时课上睡觉。,2
最明显的是我班的林智源，他厌恶学习，痛恨严格的校规，几乎每节课都睡得眼睛红通通的。作业不交，纪律散漫,2
该同学思想、学习发生了教大的转化，不仅思想注意力不集中，男女同学关系处理不当，而且学习、工作明显消极，成绩退步了。,2
行为习惯比较差，课堂上喜欢乱叫，嘴里自言自语，作业马虎粗心又拖拉，性格怪异，显得比较懒散。,2
由于缺乏家长的悉心关怀教育引导，态度很不认真，对作业错误无所谓。,2
学习缺乏主动性。能完成作业，但不刻苦，缺乏毅力，没有钻研精神。,2
学习缺乏自觉性，老师布置的作业完成了事，多一点也不想做，没有毅力克服学习上的困难，根基打得不牢，使学习成绩处于下游。,2
我们班的陈X七年级开学成绩就比较差；经常有上课不听讲，作业不交的时候。,2
学习中，迟交作业、上课情绪低落,2
这个小伟，星期天的作业一个字也没有写，问他为什么不写他竟说因为贪玩了。,2
王某是我们班的学生，他不管是上我的课还是其他老师的课都经常不专心，课间活动动不动就欺负同学,2
学习缺乏主动性。经常不能完成作业，不刻苦，缺乏毅力，没有钻研精神。,2
作业不够认真，各门功课测试都不及格,2
作业潦草还不能按时完成。看看他一学年的成绩单，分数也不够理想。,2
作业有时没有完成,2
课堂作业、家庭作业拖拉，经常不能按时完成，且作业质量差，错误较多；成绩差，各门功课测试都不及格。,2
学习目的不明确，缺乏兴趣和求知欲，缺乏进取心,2
学习态度不端正，对学习不感兴趣，基础较差，怕苦畏难，缺乏进取心，贪玩难以自控，形成了学习成绩差。,2
她上课有时也会不遵守纪律，爱讲话，做小动作。书写潦草，有时不完成作业。,2
她在课上也不能认真听讲，看上去就是丝毫不尽力的样子。,2
不做作业、迟交作业,2
我发现他在语文学习上态度很不端正，主要表现为：在上课时有时能认真听讲、集中精力思考，但不能长久保持；,3
在班上有一个学生，他多动，上课没几分安静，对学习没有一点兴趣，要么搞小动作，要么自言自语，要么影响别人学习；下课追逐打闹，他最活跃，喜欢动手动脚；作业不做，即使做了，也做不完整，书写相当潦草······,3
上课的时候，我从没见他看过我，每次叫他读课文，他都会找不到地方，我不知道他在下面做什么，他的座位总是有那么多的纸屑，他的书桌总是会不停地增添一道道笔痕，似乎无穷又无尽。他的作业永远都是做不完，他的字迹总是那么凌乱，错别字多得让你数也数不清。课下他总是会把自己的小手弄得脏兮兮的，站队的时候，他总是站到班级外面，也不会看看有没有对齐。在学校的走廊里，他曾因为说话、跑跳被值周老师批评过很多次。,3
但是有个毛病是爱马虎。每次作业或考试总是给自己留下点小小的遗憾。成绩虽然高，但是对他来说，并不完美，自己对自己也不够满意。可是就是没有办法摆脱马虎的困扰。有时一丁点的粗心，如单位名称错了，或者少了一个标点，每次离满分就是差那么一点点。他自己似乎也开始习惯这样的情况了，一遇到与完美失之交臂他常常是摇摇头，遗憾地望一下墙面上的红花榜，然后握紧拳头左手砸一下右手。这一切看在我的眼里,3
上学期期末的时候，我发现上课时她喜欢趴在桌上，提笔写字也显得懒洋洋的样子。课后，她告诉我因为缺觉，才会注意力不集中，我建议她晚上合理安排时间，保证第二天的课堂学习效率。,3
她的名字叫小妍，是一个胖嘟嘟的女孩，她留着齐耳短发，圆圆的眼睛却透出几分忧郁。还记得第一次公开课，她听着听着课就开始“神游”了，接着，她指着一位听课的男老师和一个女孩子说：“你和她谈恋爱。”,3
此后在课堂上，她的注意力总是难以集中，即使老师在讲台上激情四射，同学们在台下热情洋溢，也无法将她拉回课堂。,3
在我的班级里有一个学生小豪，他好动爱讲话，课堂注意力不集中，接受能力也较差，所以成绩总是上不去。课间他喜欢打打闹闹，有时还会和同学起争执。,3
小张同学爱发呆，写着写着就神游去了，一看写字时的运笔就知道根本心不在焉,3
陈同学比较调皮，他写作业时不但自己不认真，还去打扰别人，东戳一下，西戳一下。,3
班上有个学生叫腾腾。开学第一天上数学课，课堂上就表现出心神不定的样子。我当时没有批评他，而是等待下一次的表现。等到第二天上课，他仍然表现出一副心不在焉、无所事事的样子。,3
接电话的是他的母亲。她说：“万老师，我也不知道是咋回事。我家腾腾做作业总是搔头抓耳的不好好写，也不好好吃饭，晚上翻来覆去也睡不着觉。你有啥办法吗？”,3
怪不得孩子最近精神总是不集中，作业常出错。昨天我还批评了她，看来是事出有因啊。,3
每天早上晨读时间，别的孩子都能快速地立好书，很有感情地诵读起课文，沉浸在课文的美好情景当中，他却往往是两眼无神地抠着鼻子，有时候会突然自己傻笑起来，刚开始发现他这样，我会走过去，轻轻拍拍他的肩膀，示意他这个时间要开始读书了，注意力要放在课本上，他会左右看看别人在干嘛，似乎从美梦中刚刚被唤醒一般，然后，缓缓地把书打开，嘴微微动着，跟着大家读起来，眼睛还时不时地瞟我，看看我有没有再盯着他看。他那纯真的样子，真的有点让我哭笑不得。后来，我发现，他的这种比别人慢半拍的情况，不只是在晨读时间，也就是说并不是因为没睡醒。在课堂上，老师发出了一个指令，大部分孩子都能很快地执行，他却总是在老师的提醒下，比别人慢半拍完成，有的时候，如果老师没有提醒的话，他甚至能一直沉浸在自己的世界里,3
然而，这只是一个开始，不久，孩子表现出来这样一些特征：聪明好动，但腼腆胆小，学习习惯差，规则意识差。主要表现在：（1）上课不倾听，不专注，自己在下面做自己的事情，尤其喜欢在桌子上椅子上乱写乱画；（2）多次旷课，上课时间自己跑出去玩；（3）胆小怕事，不和老师、其他同学有过多的交流，喜欢自己一个人独处；（4）喜欢乱写乱画，咬笔头；（5）自理能力差，自己的东西收拾不好，每天花费大量时间收拾自己的书包。,3
小妍上课不认真听讲，总喜欢走神，你看到她端端正正地坐在教室里，可是心却早不知道飞到哪里去了，眼睛绝对不会跟随着老师，一双大眼睛呆滞无神。有时候上课为了活跃气氛，老师会给孩子们讲一些有趣的事情，但是当别的孩子笑地前仰后合的时候，她满脸茫然，不知道大家在笑什么，一看就是刚才又走神了。,3
注意力不集中，东张西望,3
学习习惯也不是很好，上课听讲不太认真，容易走神,3
学习习惯不是很好，上课听讲不太认真，容易走神,3
上课不专心听讲，常做小动作，注意力不集中,3
做事无持续性，自我约束力差，课堂上思想常开小差，,3
有着较严重的注意力不集中问题,3
课堂上注意力不够集中，思想常开小差，经常与同学讲话,3
此学生上课注意力不集中，非常好动，是一个总让我感到头疼的男生。,3
与任课老师的交流中，几乎有相同的共识：上课注意力易分散，易和同学有矛盾等等。,3
可是在学习方面她给人的感觉就没那么好了，上课时思想老是不能集中听课，,3
但无心向学，做事无持续性，自我约束力差，课下说话比较大胆，课堂上却思想常开小差，基础较差，学习成绩不理想，有着较严重的注意力不集中问题。,3
课堂上注意力不够集中，思想常开小差，经常与同学讲话（自习课尤为严重），,3
我让他搬个凳子坐下来，开始跟他谈心，给他分析了他做作业慢的原因之一就是注意力不集中，因为我每次在教室外观察他们自修的时候，他总是第一个发现我的人，这说明他做作业并不专心，不能全身心投入。,3
高一上学期时，该生经常因迟到、吃零食、留长发、上课睡觉、不佩戴胸卡等违纪问题而被扣分；学习上，上课经常开小差，睡觉，很少认真听讲，很多科目的作业也总是应付完成，每每考试，成绩排行基本都在最后10名之间徘徊,3
注意力不集中,3
在学习过程中极易走神，导致学习效率低下，知识未能掌握。,3
课堂注意力不集中,3
上课不能专心学习，情绪低落，课后追逐吵闹，甚至在教师面前高谈电脑游戏，是班级里有名的问题生。,3
他虽然在课堂上仍有开小差的状况出现,3
上课注意力不集中,3
上课不专心，爱讲空话，当老师批评他时，还强词夺理，自我保护意识较强。,3
上课要么开小差,3
事件的当事人上课精力不集中，总是发呆。,3
注意力集中程度就只有小学一二年级学生的样子,3
课堂注意力不集中,3
有老师反映她上课经常发呆，眉头紧锁，偶尔作业不认真做，找她以及家长谈过，未曾发现有异常表现,3
上课注意力不集中总爱呆呆得往外看,3
学习行为习惯很差，自己经常上课一节课能听15分钟就不错了,3
她最近特别在意自己的穿着，上课老走神,3
而接下来就是学习上出现问题，上课易开小差，作业失误增多、有时还传纸条。,3
上课注意力不集中,3
他上课经常走神,3
课堂上几乎看不到他举手，经常脑袋走神，不回答老师的问题，,3
上课无精打采，注意力不集中，萎靡不振，做事懒散无力，没有一个15岁学生应该具有的那种飞扬的神采,3
王某某从小有多动症，集中力很差，经常丢三落四,3
老师，我也想先做作业，再玩，可有时我管不住自己。,3
学习习惯和生活习惯差，作业不能及时完成，粗心大意，上课注意力不集中，小动作不断,3
该同学思想、学习发生了教大的转化，不仅思想注意力不集中，男女同学关系处理不当，而且学习、工作明显消极，成绩退步了。,3
